1500,64.932265
1750,112.366694
2000,150.265520
1500,65.296388
1500,61.542277
1500,63.600920
1500,64.932265
1750,110.960695
1750,112.998279
1750,112.249751
1750,114.512821
2000,157.922863
2000,155.250734
2000,154.019285
2000,153.643220
2000_Ofast,98.620321
2000_Ofast,98.450597
2000_Ofast,98.889524
2000_Ofast,98.573256
2000_Ofast,97.731027
2000_Ofast_perf,17.808209
2000_Ofast_perf,17.281772
2000_Ofast_perf,17.263535
2000_Ofast_perf,17.337720
2000_Ofast_perf,17.313125
